client_id,age,gender,driving_experience,car_model,year_of_manufacture,car_usage,annual_mileage,location,has_caused_accident,num_of_accidents,vehicle_value,risk_level
CL0958,50,Male,32,Isuzu NQR,2008,Commercial,21523,Mombasa,No,0,3669562,Low
CL0959,49,Male,31,Mazda Demio,2014,Personal,43896,Kakamega,No,0,2363907,Low
CL0960,33,Female,14,Toyota Vitz,2022,PSV,14567,Kakamega,Yes,1,4926421,Medium
CL0961,54,Male,34,Nissan Note,2011,Personal,47052,Mombasa,No,0,2643184,Low
CL0962,40,Male,17,Mazda Demio,2006,Commercial,46547,Kakamega,No,0,2902114,Low
CL0963,35,Male,16,Toyota Prado,2011,Commercial,39991,Kakamega,Yes,1,1137509,Medium
CL0964,18,Female,0,Isuzu NQR,2018,Personal,38464,Mombasa,No,0,966995,Low
CL0965,46,Male,24,Subaru Forester,2018,PSV,48650,Kakamega,Yes,1,4439625,Medium
CL0966,68,Female,45,Subaru Forester,2010,Personal,39511,Thika,Yes,1,1466325,Medium
CL0967,41,Female,17,Subaru Forester,2011,Commercial,34658,Mombasa,No,0,2307317,Low
CL0968,52,Male,29,Toyota Hiace,2015,Commercial,28557,Kisumu,No,0,3804860,Low
CL0969,59,Male,40,Toyota Hiace,2005,Personal,23854,Nairobi,No,0,3829782,Low
CL0970,55,Male,32,Toyota Prado,2019,Commercial,27517,Mombasa,Yes,1,1105751,Medium
CL0971,61,Male,42,Toyota Vitz,2007,PSV,37761,Nairobi,Yes,2,3401884,High
CL0972,46,Female,23,Subaru Forester,2009,Personal,16464,Kakamega,No,0,2089426,Low
CL0973,38,Male,16,Isuzu NQR,2020,Commercial,18683,Mombasa,No,0,3154074,Low
CL0974,57,Female,38,Toyota Premio,2020,Personal,25323,Mombasa,No,0,2576259,Low
CL0975,60,Male,42,Subaru Impreza,2011,Commercial,14011,Kakamega,Yes,1,2464724,Medium
CL0976,32,Female,13,Subaru Impreza,2018,PSV,19196,Thika,No,0,3689187,Low
CL0977,33,Female,9,Subaru Forester,2006,Personal,34700,Kisumu,No,0,2340277,Low
CL0978,37,Female,19,Isuzu NQR,2019,Personal,20740,Mombasa,No,0,1186290,Low
CL0979,62,Female,44,Toyota Hiace,2017,Commercial,39062,Kisumu,No,0,2680139,Low
CL0980,50,Male,26,Toyota Vitz,2008,Commercial,20860,Nakuru,No,0,3028474,Low
CL0981,19,Female,0,Toyota Prado,2005,Commercial,47711,Nakuru,No,0,3887990,Low
CL0982,33,Male,10,Honda Fit,2007,PSV,45228,Thika,No,0,2922952,Low
CL0983,24,Female,4,Nissan Note,2022,Personal,13114,Thika,No,0,3410086,Low
CL0984,31,Male,10,Subaru Forester,2010,PSV,13174,Kakamega,Yes,3,617769,High
CL0985,47,Male,26,Nissan Note,2021,Commercial,21360,Kisumu,Yes,1,4562834,Medium
CL0986,59,Male,39,Subaru Forester,2016,Personal,46919,Eldoret,No,0,2966511,Low
CL0987,32,Male,9,Isuzu NQR,2021,Commercial,13565,Nairobi,No,0,3099098,Low
CL0988,19,Male,0,Isuzu NQR,2008,PSV,32641,Mombasa,No,0,4242918,Low
CL0989,42,Male,18,Isuzu NQR,2005,PSV,16858,Nairobi,No,0,3410744,Low
CL0990,60,Female,38,Toyota Prado,2010,Personal,14136,Thika,No,0,2659020,Low
CL0991,63,Male,45,Isuzu NQR,2021,PSV,14823,Kakamega,No,0,3377668,Low
CL0992,49,Male,31,Toyota Premio,2013,Personal,29267,Eldoret,Yes,3,1695344,High
CL0993,65,Female,42,Honda Fit,2012,Personal,29385,Eldoret,No,0,2269361,Low
CL0994,41,Female,22,Honda Fit,2017,PSV,45089,Nakuru,Yes,1,2021193,Medium
CL0995,54,Female,32,Subaru Impreza,2022,PSV,11552,Kakamega,No,0,4745576,Low
CL0996,46,Male,22,Nissan Note,2008,PSV,33889,Nairobi,No,0,736538,Low
CL0997,64,Male,44,Mazda Demio,2016,Personal,21468,Kisumu,Yes,1,1327150,Medium
CL0998,36,Female,17,Subaru Impreza,2018,Personal,22379,Kisumu,Yes,1,3794900,Medium
CL0999,50,Male,31,Honda Fit,2021,Personal,40699,Thika,No,0,2457792,Low
CL1000,20,Male,0,Toyota Vitz,2021,Personal,39238,Kisumu,No,0,4391865,Low
CL1001,69,Female,48,Toyota Premio,2011,PSV,19261,Thika,Yes,3,2260143,High
CL1002,18,Male,0,Subaru Forester,2014,PSV,39813,Mombasa,No,0,3711407,Low
CL1003,46,Male,22,Subaru Impreza,2010,PSV,48799,Mombasa,No,0,4249199,Low
CL1004,31,Male,11,Honda Fit,2018,Commercial,27107,Nakuru,No,0,3321058,Low
CL1005,43,Female,23,Mazda Demio,2006,PSV,21549,Mombasa,No,0,4110160,Low
CL1006,61,Male,43,Toyota Premio,2017,PSV,30045,Nakuru,No,0,1443831,Low
CL1007,61,Female,42,Nissan Note,2020,Personal,27985,Kisumu,No,0,3083273,Low
CL1008,32,Male,10,Honda Fit,2021,Personal,25613,Kisumu,No,0,3939187,Low
CL1009,63,Female,43,Toyota Prado,2016,Personal,17489,Nairobi,No,0,853791,Low
CL1010,33,Male,13,Nissan Note,2006,Commercial,21819,Kisumu,No,0,616220,Low
CL1011,30,Male,9,Toyota Hiace,2022,Personal,43291,Kisumu,No,0,1831379,Low
CL1012,47,Female,25,Toyota Hiace,2012,PSV,15190,Thika,No,0,3977983,Low
CL1013,23,Female,2,Subaru Impreza,2015,Commercial,32884,Nakuru,No,0,3181478,Low
CL1014,28,Female,4,Nissan Note,2007,PSV,22665,Eldoret,Yes,4,1322564,High
CL1015,46,Female,23,Nissan Note,2021,PSV,47268,Nairobi,No,0,3048600,Low
CL1016,25,Female,6,Toyota Hiace,2007,PSV,47494,Kisumu,No,0,2626861,Low
CL1017,55,Male,34,Mazda Demio,2018,Commercial,13240,Nairobi,No,0,1398704,Low
CL1018,48,Male,28,Subaru Impreza,2005,Personal,49691,Thika,No,0,3376262,Low
CL1019,30,Female,11,Toyota Vitz,2014,PSV,15204,Kakamega,No,0,528885,Low
CL1020,35,Male,13,Toyota Vitz,2006,Personal,13083,Kakamega,No,0,2618736,Low
CL1021,23,Female,1,Toyota Vitz,2015,PSV,37518,Nakuru,No,0,3816363,Low
CL1022,25,Female,6,Subaru Forester,2015,Personal,20875,Eldoret,No,0,1746729,Low
CL1023,65,Female,44,Subaru Impreza,2014,PSV,20492,Kakamega,No,0,948013,Low
CL1024,67,Male,45,Toyota Vitz,2016,Commercial,19521,Nakuru,No,0,4050227,Low
CL1025,24,Male,6,Subaru Impreza,2005,PSV,31797,Mombasa,Yes,1,1185611,Medium
CL1026,27,Male,3,Toyota Prado,2010,Personal,28064,Mombasa,No,0,2528594,Low
CL1027,41,Male,21,Honda Fit,2014,Personal,25047,Thika,Yes,1,2356759,Medium
CL1028,56,Female,38,Toyota Prado,2022,Commercial,34503,Mombasa,Yes,3,1158139,High
CL1029,44,Female,25,Isuzu NQR,2018,Commercial,27400,Kakamega,Yes,3,4970697,High
CL1030,42,Male,22,Subaru Impreza,2006,PSV,48968,Nakuru,No,0,541139,Low
CL1031,40,Female,18,Toyota Vitz,2011,PSV,23543,Kakamega,No,0,2298432,Low
CL1032,35,Female,11,Toyota Vitz,2005,PSV,33777,Kakamega,No,0,2620700,Low
CL1033,63,Male,40,Subaru Forester,2012,Commercial,42427,Nakuru,Yes,2,4317780,High
CL1034,28,Female,9,Subaru Impreza,2008,PSV,43710,Mombasa,No,0,712803,Low
CL1035,35,Male,13,Subaru Forester,2020,Commercial,12880,Nakuru,No,0,3994679,Low
CL1036,25,Male,6,Subaru Impreza,2020,Commercial,21673,Kakamega,Yes,1,4720242,Medium
CL1037,43,Male,23,Mazda Demio,2016,Commercial,37594,Kisumu,No,0,3912635,Low
CL1038,54,Female,31,Mazda Demio,2016,PSV,23569,Thika,No,0,3873694,Low
CL1039,43,Female,24,Subaru Forester,2016,Commercial,16159,Eldoret,No,0,753078,Low
CL1040,26,Male,2,Nissan Note,2009,PSV,19612,Eldoret,Yes,1,1554212,Medium
CL1041,69,Male,47,Subaru Forester,2013,Commercial,15812,Thika,No,0,3176073,Low
CL1042,24,Female,3,Toyota Premio,2007,PSV,18446,Kisumu,Yes,1,2553262,Medium
CL1043,38,Male,15,Toyota Premio,2005,Commercial,39571,Eldoret,No,0,2572171,Low
CL1044,54,Female,30,Isuzu NQR,2020,Personal,49148,Kisumu,No,0,1700346,Low
CL1045,30,Female,6,Mazda Demio,2020,PSV,43757,Kakamega,No,0,3584903,Low
CL1046,59,Female,41,Subaru Impreza,2016,Personal,40297,Mombasa,Yes,1,1569412,Medium
CL1047,50,Female,29,Toyota Hiace,2013,PSV,20763,Kisumu,No,0,3453028,Low
CL1048,45,Female,25,Subaru Forester,2009,Commercial,37105,Nairobi,No,0,4090511,Low
CL1049,28,Male,9,Toyota Hiace,2010,Personal,45651,Kakamega,Yes,1,1106752,Medium
CL1050,58,Female,36,Toyota Hiace,2014,Commercial,49288,Kakamega,Yes,1,1637317,Medium
CL1051,46,Female,26,Toyota Premio,2014,Commercial,15515,Kakamega,No,0,2754851,Low
CL1052,33,Male,12,Subaru Impreza,2016,PSV,13681,Thika,No,0,4525282,Low
CL1053,35,Female,15,Nissan Note,2007,Commercial,15629,Nakuru,No,0,593246,Low
CL1054,51,Male,33,Nissan Note,2018,Personal,18963,Kakamega,No,0,4563068,Low
CL1055,62,Male,43,Toyota Premio,2019,Personal,37675,Nairobi,Yes,2,2567791,High
CL1056,51,Female,32,Toyota Premio,2005,PSV,33718,Thika,Yes,4,4022810,High
CL1057,63,Male,44,Mazda Demio,2011,PSV,15565,Kakamega,No,0,3406405,Low
CL1058,21,Female,3,Toyota Vitz,2013,PSV,10835,Thika,Yes,1,3639782,Medium
CL1059,66,Male,42,Toyota Premio,2019,Personal,12607,Kisumu,No,0,3999058,Low
CL1060,41,Female,23,Subaru Forester,2020,PSV,41416,Mombasa,No,0,4492942,Low
CL1061,44,Female,23,Subaru Forester,2020,Commercial,47341,Kisumu,No,0,4168893,Low
CL1062,39,Female,21,Nissan Note,2022,PSV,48523,Thika,Yes,2,2194512,High
CL1063,21,Male,0,Mazda Demio,2016,Personal,22118,Eldoret,No,0,1551893,Low
CL1064,32,Male,8,Nissan Note,2020,Commercial,49828,Kakamega,No,0,3923376,Low
CL1065,30,Male,10,Toyota Prado,2017,Commercial,25761,Mombasa,No,0,1208669,Low
CL1066,37,Male,16,Mazda Demio,2017,Commercial,33851,Eldoret,Yes,2,4447526,High
CL1067,21,Male,1,Toyota Premio,2006,PSV,24017,Mombasa,Yes,1,4174153,Medium
CL1068,56,Male,34,Subaru Forester,2014,Personal,23833,Mombasa,No,0,3450501,Low
CL1069,68,Female,46,Subaru Forester,2012,PSV,27264,Thika,No,0,2969606,Low
CL1070,47,Female,25,Honda Fit,2021,PSV,11168,Kakamega,No,0,4467454,Low
CL1071,57,Female,34,Toyota Hiace,2015,PSV,40270,Mombasa,No,0,1781507,Low
CL1072,30,Female,7,Mazda Demio,2005,Commercial,49132,Nakuru,No,0,4697930,Low
CL1073,61,Female,42,Subaru Forester,2010,Personal,36424,Nairobi,Yes,1,644454,Medium
CL1074,38,Female,17,Toyota Vitz,2020,Commercial,40519,Nakuru,Yes,1,2345733,Medium
CL1075,45,Female,23,Mazda Demio,2022,Commercial,24254,Nairobi,Yes,1,4674904,Medium
CL1076,50,Female,32,Subaru Impreza,2017,PSV,27794,Kisumu,No,0,1699529,Low
CL1077,58,Female,38,Mazda Demio,2017,PSV,43765,Thika,Yes,2,4708694,High
CL1078,51,Female,29,Toyota Prado,2020,Personal,32486,Nakuru,Yes,1,1922533,Medium
CL1079,30,Male,12,Toyota Premio,2013,Commercial,27232,Eldoret,No,0,1428252,Low
CL1080,36,Female,12,Nissan Note,2014,Commercial,40761,Nairobi,No,0,4645466,Low
CL1081,34,Female,14,Mazda Demio,2019,PSV,34833,Eldoret,No,0,3613534,Low
CL1082,36,Female,18,Honda Fit,2009,Commercial,31969,Nairobi,No,0,2225812,Low
CL1083,24,Male,6,Isuzu NQR,2011,Commercial,34099,Thika,No,0,4877987,Low
CL1084,22,Male,0,Toyota Vitz,2016,Commercial,29159,Kakamega,Yes,1,2460220,Medium
CL1085,68,Female,45,Isuzu NQR,2009,Commercial,31560,Kisumu,No,0,648178,Low
CL1086,34,Male,11,Toyota Vitz,2015,Personal,38258,Kisumu,Yes,1,1215003,Medium
CL1087,45,Male,24,Toyota Hiace,2007,Personal,46160,Thika,Yes,1,519156,Medium
CL1088,18,Female,0,Toyota Vitz,2019,Personal,32906,Thika,No,0,2314630,Low
CL1089,35,Female,12,Subaru Impreza,2022,Personal,26378,Kisumu,No,0,3843014,Low
CL1090,35,Male,14,Mazda Demio,2012,PSV,37445,Kakamega,No,0,698110,Low
CL1091,24,Female,3,Isuzu NQR,2022,PSV,25867,Nakuru,Yes,1,4232517,Medium
CL1092,26,Female,6,Toyota Hiace,2013,Personal,41213,Eldoret,Yes,1,1717933,Medium
CL1093,21,Male,0,Subaru Forester,2016,Commercial,28625,Nakuru,Yes,1,3521034,Medium
CL1094,48,Male,24,Toyota Hiace,2020,Personal,43171,Nakuru,Yes,4,4262853,High
CL1095,41,Male,23,Honda Fit,2005,Commercial,32200,Kisumu,No,0,4961918,Low
CL1096,22,Female,1,Toyota Premio,2022,Personal,37433,Mombasa,No,0,4261509,Low
CL1097,56,Male,37,Isuzu NQR,2006,PSV,32990,Nakuru,No,0,2102525,Low
CL1098,34,Female,13,Nissan Note,2011,PSV,43085,Kakamega,No,0,3742792,Low
CL1099,56,Male,32,Subaru Impreza,2006,PSV,43477,Kisumu,No,0,2387717,Low
CL1100,68,Male,45,Isuzu NQR,2006,Commercial,45371,Nairobi,No,0,1962597,Low
CL1101,67,Male,47,Toyota Hiace,2007,PSV,28645,Mombasa,Yes,2,1282409,High
CL1102,29,Male,7,Subaru Forester,2020,Personal,19484,Eldoret,Yes,4,3674209,High
CL1103,41,Male,23,Nissan Note,2010,Commercial,36569,Eldoret,No,0,3317754,Low
CL1104,38,Female,15,Honda Fit,2008,PSV,26535,Eldoret,No,0,2119426,Low
CL1105,54,Female,31,Toyota Premio,2007,Personal,13127,Nakuru,No,0,785291,Low
CL1106,30,Male,9,Isuzu NQR,2018,Personal,10845,Kisumu,No,0,4269484,Low
CL1107,34,Male,13,Toyota Premio,2012,Commercial,43122,Nairobi,No,0,4221040,Low
CL1108,30,Male,9,Toyota Prado,2006,Commercial,23107,Kisumu,No,0,1545851,Low
CL1109,43,Female,20,Nissan Note,2019,Personal,18418,Eldoret,No,0,4854489,Low
CL1110,22,Female,1,Nissan Note,2011,Personal,21814,Kakamega,Yes,2,2869320,High
CL1111,29,Male,7,Mazda Demio,2014,PSV,32880,Eldoret,No,0,1809752,Low
CL1112,33,Female,11,Honda Fit,2007,Commercial,47122,Mombasa,Yes,1,4550807,Medium
CL1113,28,Female,5,Toyota Hiace,2011,PSV,44932,Kakamega,No,0,4561367,Low
CL1114,69,Male,50,Nissan Note,2007,PSV,21975,Nairobi,No,0,2375530,Low
CL1115,62,Male,43,Toyota Prado,2010,Commercial,13880,Mombasa,No,0,1473215,Low
CL1116,51,Male,32,Toyota Premio,2020,Commercial,49307,Nakuru,Yes,1,2526182,Medium
CL1117,62,Male,42,Subaru Impreza,2010,PSV,13990,Thika,No,0,3700090,Low
CL1118,55,Male,36,Honda Fit,2019,Commercial,19979,Kisumu,No,0,1962108,Low
CL1119,66,Male,45,Subaru Forester,2005,Personal,30245,Thika,No,0,1070993,Low
CL1120,56,Male,37,Toyota Premio,2010,Personal,19589,Thika,No,0,4577348,Low
CL1121,48,Male,29,Honda Fit,2019,PSV,47545,Eldoret,No,0,2088858,Low
CL1122,35,Male,11,Toyota Vitz,2005,PSV,36639,Eldoret,No,0,3925077,Low
CL1123,51,Male,30,Toyota Prado,2006,Commercial,36973,Thika,No,0,4450476,Low
CL1124,22,Male,0,Mazda Demio,2011,PSV,29091,Thika,Yes,3,2760156,High
CL1125,62,Male,42,Toyota Vitz,2011,PSV,43332,Nakuru,No,0,3599834,Low
CL1126,40,Male,19,Honda Fit,2006,Personal,46404,Nakuru,No,0,4749486,Low
CL1127,65,Male,41,Mazda Demio,2013,Personal,34127,Kakamega,No,0,3871189,Low
CL1128,68,Male,44,Toyota Hiace,2008,Personal,17170,Nakuru,Yes,1,644375,Medium
CL1129,69,Male,49,Mazda Demio,2005,Commercial,11893,Mombasa,No,0,3683818,Low
CL1130,38,Female,14,Honda Fit,2010,PSV,13117,Mombasa,Yes,4,1192289,High
CL1131,64,Male,45,Toyota Vitz,2005,PSV,35022,Mombasa,No,0,1052226,Low
CL1132,56,Female,38,Isuzu NQR,2015,Personal,18787,Nairobi,Yes,1,4303074,Medium
CL1133,19,Male,0,Subaru Impreza,2016,Personal,45775,Kakamega,Yes,3,4007145,High
CL1134,51,Female,30,Nissan Note,2010,Personal,24345,Kakamega,No,0,1961742,Low
CL1135,66,Male,46,Subaru Impreza,2014,PSV,38036,Thika,No,0,2578937,Low
CL1136,62,Male,43,Toyota Hiace,2010,PSV,12302,Kisumu,Yes,2,2927115,High
CL1137,32,Female,12,Toyota Premio,2020,Personal,19472,Kakamega,No,0,1355695,Low
CL1138,69,Male,45,Toyota Premio,2017,PSV,19079,Kisumu,No,0,3260911,Low
CL1139,38,Female,19,Honda Fit,2010,Commercial,21353,Nairobi,No,0,2709465,Low
CL1140,55,Male,32,Toyota Premio,2015,Personal,14551,Kakamega,No,0,4762663,Low
CL1141,24,Male,1,Nissan Note,2012,PSV,22658,Kisumu,No,0,1316117,Low
CL1142,37,Female,18,Subaru Forester,2018,PSV,23560,Thika,Yes,3,2658344,High
CL1143,27,Male,5,Isuzu NQR,2020,PSV,22067,Mombasa,Yes,1,3644787,Medium
CL1144,54,Male,31,Honda Fit,2011,PSV,13815,Eldoret,Yes,3,734085,High
CL1145,48,Female,25,Honda Fit,2005,Commercial,31576,Kakamega,No,0,4173336,Low
CL1146,41,Female,19,Honda Fit,2021,Commercial,48826,Kakamega,No,0,2686203,Low
CL1147,40,Male,18,Subaru Impreza,2009,Personal,16697,Thika,No,0,3952550,Low
CL1148,58,Male,38,Nissan Note,2018,Personal,20776,Eldoret,No,0,3108026,Low
CL1149,27,Female,8,Subaru Forester,2007,Commercial,40725,Eldoret,Yes,1,3212188,Medium
CL1150,19,Male,0,Subaru Forester,2022,PSV,13670,Kakamega,Yes,2,3081505,High
CL1151,37,Female,13,Subaru Forester,2020,Personal,33104,Kakamega,No,0,1997850,Low
CL1152,69,Male,47,Toyota Hiace,2013,PSV,17938,Nairobi,Yes,1,968298,Medium
CL1153,61,Female,39,Toyota Hiace,2017,Personal,15577,Nairobi,Yes,1,3160891,Medium
CL1154,57,Female,37,Isuzu NQR,2021,Personal,40962,Thika,No,0,2463957,Low
CL1155,32,Male,14,Isuzu NQR,2006,Commercial,37328,Nakuru,No,0,4456558,Low
CL1156,21,Male,1,Honda Fit,2009,Commercial,28825,Thika,Yes,1,2090346,Medium
CL1157,56,Male,38,Toyota Hiace,2014,PSV,25574,Thika,Yes,1,4807910,Medium
CL1158,20,Female,0,Nissan Note,2011,Commercial,44864,Nakuru,No,0,647631,Low
CL1159,58,Male,34,Toyota Premio,2011,Commercial,22191,Mombasa,No,0,3707443,Low
CL1160,53,Female,32,Toyota Hiace,2017,Personal,29643,Nairobi,Yes,3,3946839,High
CL1161,53,Female,35,Isuzu NQR,2020,Personal,11849,Kisumu,Yes,4,3319648,High
CL1162,39,Female,19,Toyota Premio,2017,Commercial,48259,Mombasa,Yes,2,1251972,High
CL1163,35,Female,16,Honda Fit,2020,Personal,47777,Nairobi,Yes,1,1214261,Medium
CL1164,53,Female,32,Toyota Hiace,2011,Commercial,11582,Eldoret,Yes,3,2545990,High
CL1165,38,Male,20,Toyota Hiace,2020,PSV,39883,Kisumu,No,0,2045288,Low
CL1166,66,Male,44,Toyota Hiace,2006,Commercial,32259,Thika,No,0,4714959,Low
CL1167,50,Male,30,Subaru Impreza,2011,PSV,16073,Eldoret,No,0,1891538,Low
CL1168,68,Male,50,Toyota Vitz,2009,Commercial,34207,Nairobi,No,0,4612924,Low
CL1169,29,Male,9,Subaru Forester,2009,Commercial,18697,Thika,No,0,3204489,Low
CL1170,60,Female,42,Toyota Vitz,2009,Commercial,23100,Mombasa,No,0,4297920,Low
CL1171,35,Female,17,Isuzu NQR,2022,PSV,12509,Kakamega,No,0,3240855,Low
CL1172,32,Male,10,Toyota Prado,2008,PSV,48328,Kisumu,No,0,3669451,Low
CL1173,28,Female,5,Isuzu NQR,2007,Commercial,41345,Eldoret,Yes,1,1962333,Medium
CL1174,55,Male,33,Subaru Impreza,2014,Commercial,24033,Mombasa,Yes,1,2628825,Medium
CL1175,65,Male,47,Isuzu NQR,2010,PSV,25043,Kakamega,No,0,3722989,Low
CL1176,69,Female,47,Toyota Vitz,2012,Commercial,39483,Kisumu,No,0,2604417,Low
CL1177,22,Male,0,Toyota Premio,2017,Personal,19247,Eldoret,No,0,3055517,Low
CL1178,67,Male,46,Honda Fit,2007,Personal,30953,Kisumu,Yes,3,4348444,High
CL1179,19,Male,0,Toyota Prado,2007,Personal,31059,Kakamega,No,0,1124152,Low
CL1180,56,Female,35,Toyota Prado,2007,PSV,20550,Kakamega,Yes,3,1476264,High
CL1181,58,Male,37,Isuzu NQR,2016,Personal,38718,Kakamega,Yes,1,4919713,Medium
CL1182,30,Female,7,Toyota Premio,2009,Commercial,10767,Kakamega,No,0,1082314,Low
CL1183,51,Male,29,Toyota Hiace,2011,PSV,28174,Thika,No,0,1410789,Low
CL1184,20,Male,0,Toyota Hiace,2007,Personal,12073,Nakuru,No,0,1204824,Low
CL1185,23,Male,3,Toyota Vitz,2021,PSV,44800,Kakamega,No,0,968451,Low
CL1186,56,Female,37,Toyota Vitz,2022,Personal,12147,Thika,No,0,4994893,Low
CL1187,47,Male,28,Nissan Note,2015,Personal,47755,Eldoret,No,0,4309821,Low
CL1188,64,Female,46,Toyota Vitz,2012,PSV,30760,Eldoret,No,0,1689138,Low
CL1189,32,Male,12,Mazda Demio,2012,PSV,44841,Kisumu,No,0,1860573,Low
CL1190,67,Female,48,Toyota Hiace,2011,Personal,34251,Mombasa,No,0,4735040,Low
CL1191,36,Female,18,Subaru Forester,2019,Commercial,18719,Thika,No,0,3257398,Low
CL1192,49,Female,28,Toyota Vitz,2012,PSV,49643,Thika,No,0,4573332,Low
CL1193,43,Male,21,Toyota Prado,2019,Personal,40988,Nakuru,No,0,1456010,Low
CL1194,60,Female,41,Isuzu NQR,2022,Commercial,22404,Mombasa,No,0,4411372,Low
CL1195,43,Male,25,Toyota Vitz,2021,Commercial,44160,Thika,No,0,658253,Low
CL1196,59,Female,40,Subaru Impreza,2013,PSV,23275,Nakuru,Yes,3,4406377,High
CL1197,46,Female,27,Subaru Forester,2010,Commercial,24485,Thika,No,0,1826325,Low
CL1198,56,Female,35,Toyota Vitz,2007,PSV,13981,Kakamega,Yes,4,1488722,High
CL1199,57,Female,38,Toyota Premio,2017,Commercial,32760,Nairobi,Yes,1,3254036,Medium
CL1200,26,Male,2,Honda Fit,2006,Personal,49832,Nairobi,No,0,3953708,Low
CL1201,51,Male,31,Toyota Prado,2010,PSV,28562,Kakamega,Yes,4,1482014,High
CL1202,23,Male,0,Mazda Demio,2020,Commercial,45312,Kisumu,Yes,4,734898,High
CL1203,26,Male,5,Toyota Premio,2016,Commercial,30612,Kakamega,No,0,2105752,Low
CL1204,22,Female,4,Toyota Prado,2022,Commercial,48411,Nairobi,No,0,2654828,Low
CL1205,54,Female,32,Toyota Hiace,2020,Personal,41663,Nakuru,No,0,3583362,Low
CL1206,28,Male,4,Toyota Vitz,2018,PSV,10028,Mombasa,No,0,3577026,Low
CL1207,32,Female,11,Toyota Premio,2014,PSV,12024,Eldoret,No,0,1016394,Low
CL1208,66,Female,46,Isuzu NQR,2006,Commercial,39505,Nairobi,No,0,2918853,Low
CL1209,57,Male,38,Mazda Demio,2007,Personal,22031,Nakuru,Yes,4,1629775,High
CL1210,43,Female,24,Toyota Prado,2013,Commercial,17766,Thika,Yes,4,2167832,High
CL1211,59,Female,39,Subaru Forester,2010,Commercial,13071,Thika,No,0,516939,Low
CL1212,62,Male,44,Toyota Prado,2012,PSV,45321,Eldoret,Yes,1,4565011,Medium
CL1213,56,Male,35,Subaru Impreza,2006,Personal,28733,Mombasa,No,0,2354165,Low
CL1214,22,Male,4,Honda Fit,2015,Personal,15188,Eldoret,No,0,4932482,Low
CL1215,19,Female,0,Toyota Vitz,2005,PSV,46445,Mombasa,No,0,2382226,Low
CL1216,48,Male,28,Subaru Forester,2006,PSV,46839,Nairobi,Yes,3,2442120,High
CL1217,56,Female,34,Toyota Hiace,2009,Commercial,45507,Mombasa,No,0,4793548,Low
CL1218,37,Male,13,Nissan Note,2010,PSV,27043,Nakuru,Yes,2,4114705,High
CL1219,49,Male,30,Subaru Forester,2010,Commercial,19896,Kisumu,No,0,4555032,Low
CL1220,18,Female,0,Subaru Forester,2009,Commercial,26396,Kisumu,No,0,1121458,Low
CL1221,42,Male,24,Isuzu NQR,2007,Commercial,49243,Mombasa,Yes,3,4001661,High
CL1222,56,Male,34,Toyota Vitz,2019,Personal,23237,Kakamega,No,0,2354260,Low
CL1223,22,Male,0,Honda Fit,2005,Commercial,49111,Nakuru,No,0,674001,Low
CL1224,33,Female,14,Subaru Impreza,2016,PSV,33244,Mombasa,No,0,3195145,Low
CL1225,63,Male,40,Isuzu NQR,2020,PSV,46011,Kisumu,No,0,1914119,Low
CL1226,67,Female,45,Toyota Prado,2022,Commercial,44318,Nakuru,No,0,4526352,Low
CL1227,39,Female,21,Toyota Vitz,2014,Commercial,33831,Nairobi,No,0,1962417,Low
CL1228,43,Male,21,Isuzu NQR,2020,PSV,37874,Mombasa,Yes,2,3523871,High
CL1229,40,Male,18,Toyota Premio,2018,Commercial,39774,Kisumu,Yes,2,1704656,High
CL1230,34,Female,10,Subaru Impreza,2015,PSV,42720,Kisumu,No,0,2788013,Low
CL1231,47,Female,27,Toyota Premio,2011,Commercial,48327,Kakamega,No,0,3844849,Low
CL1232,63,Female,45,Toyota Vitz,2011,Commercial,25847,Eldoret,Yes,1,550248,Medium
CL1233,34,Female,14,Toyota Premio,2010,PSV,34183,Thika,No,0,1164164,Low
CL1234,42,Male,21,Isuzu NQR,2014,Commercial,30823,Nairobi,Yes,3,768116,High
CL1235,47,Male,23,Nissan Note,2021,Commercial,22879,Nakuru,Yes,1,1058086,Medium
CL1236,33,Male,10,Subaru Impreza,2016,Personal,12850,Thika,No,0,659472,Low
CL1237,60,Male,39,Honda Fit,2020,Personal,20000,Mombasa,Yes,1,4113983,Medium
CL1238,41,Female,21,Subaru Impreza,2006,Commercial,44440,Thika,No,0,1838971,Low
CL1239,55,Male,35,Toyota Premio,2010,PSV,22390,Thika,No,0,4117760,Low
CL1240,54,Female,31,Toyota Premio,2017,Personal,36849,Nairobi,No,0,4709689,Low
CL1241,24,Male,1,Nissan Note,2014,PSV,40992,Nakuru,Yes,1,4119047,Medium
CL1242,65,Male,43,Subaru Forester,2022,Personal,37684,Kisumu,No,0,3500827,Low
CL1243,25,Female,4,Honda Fit,2014,PSV,40805,Thika,Yes,4,4404413,High
CL1244,60,Female,36,Honda Fit,2015,PSV,19190,Nairobi,Yes,1,4683005,Medium
CL1245,29,Female,5,Subaru Impreza,2015,Commercial,45278,Nairobi,Yes,1,3073937,Medium
CL1246,61,Male,42,Subaru Forester,2019,Personal,39059,Thika,No,0,1212917,Low
CL1247,40,Male,20,Isuzu NQR,2015,Commercial,45739,Nairobi,No,0,1951511,Low
CL1248,25,Female,3,Mazda Demio,2015,Commercial,21492,Nairobi,Yes,1,3419697,Medium
